gene_A,gene_B,homology_type,identity_pct
CCDC77,CEP78,gene_family,
CCDC77,CEP89,gene_family,
CCDC77,CEP126,gene_family,
CCDC77,CEP131,gene_family,
CCDC77,CEP170,gene_family,
CCDC77,CFAP263,gene_family,
CCDC77,CSPP1,gene_family,
CCDC77,CSTPP1,gene_family,
CCDC77,DISC1,gene_family,
CCDC92,CCDC112,gene_family,
CCDC92,CCDC138,gene_family,
CCDC92,SPAG5,gene_family,
CCDC92,SPICE1,gene_family,
CCDC92,SSX2IP,gene_family,
CCDC92,TEX9,gene_family,
CCDC92,TRAF3IP3,gene_family,
CCDC92,CCP110,gene_family,
CCDC92,CDK5RAP2,gene_family,
CCDC92,CEP20,gene_family,
CCDC92,CEP43,gene_family,
CCDC92,CEP55,gene_family,
CCDC92,CEP63,gene_family,
CCDC92,CEP72,gene_family,
CCDC92,CEP78,gene_family,
CCDC92,CEP89,gene_family,
CCDC92,CEP126,gene_family,
CCDC92,CEP131,gene_family,
CCDC92,CEP170,gene_family,
CCDC92,CFAP263,gene_family,
CCDC92,CSPP1,gene_family,
CCDC92,CSTPP1,gene_family,
CCDC92,DISC1,gene_family,
CCDC112,CCDC138,gene_family,
CCDC112,SPAG5,gene_family,
CCDC112,SPICE1,gene_family,
CCDC112,SSX2IP,gene_family,
CCDC112,TEX9,gene_family,
CCDC112,TRAF3IP3,gene_family,
CCDC112,CCP110,gene_family,
CCDC112,CDK5RAP2,gene_family,
CCDC112,CEP20,gene_family,
CCDC112,CEP43,gene_family,
CCDC112,CEP55,gene_family,
CCDC112,CEP63,gene_family,
CCDC112,CEP72,gene_family,
CCDC112,CEP78,gene_family,
CCDC112,CEP89,gene_family,
CCDC112,CEP126,gene_family,
CCDC112,CEP131,gene_family,
CCDC112,CEP170,gene_family,
CCDC112,CFAP263,gene_family,
CCDC112,CSPP1,gene_family,
CCDC112,CSTPP1,gene_family,
CCDC112,DISC1,gene_family,
CCDC138,SPAG5,gene_family,
CCDC138,SPICE1,gene_family,
CCDC138,SSX2IP,gene_family,
CCDC138,TEX9,gene_family,
CCDC138,TRAF3IP3,gene_family,
CCDC138,CCP110,gene_family,
CCDC138,CDK5RAP2,gene_family,
CCDC138,CEP20,gene_family,
CCDC138,CEP43,gene_family,
CCDC138,CEP55,gene_family,
CCDC138,CEP63,gene_family,
CCDC138,CEP72,gene_family,
CCDC138,CEP78,gene_family,
CCDC138,CEP89,gene_family,
CCDC138,CEP126,gene_family,
CCDC138,CEP131,gene_family,
CCDC138,CEP170,gene_family,
CCDC138,CFAP263,gene_family,
CCDC138,CSPP1,gene_family,
CCDC138,CSTPP1,gene_family,
CCDC138,DISC1,gene_family,
SPAG5,SPICE1,gene_family,
SPAG5,SSX2IP,gene_family,
SPAG5,TEX9,gene_family,
SPAG5,TRAF3IP3,gene_family,
SPAG5,CCP110,gene_family,
SPAG5,CDK5RAP2,gene_family,
SPAG5,CEP20,gene_family,
SPAG5,CEP43,gene_family,
SPAG5,CEP55,gene_family,
SPAG5,CEP63,gene_family,
SPAG5,CEP72,gene_family,
SPAG5,CEP78,gene_family,
SPAG5,CEP89,gene_family,
SPAG5,CEP126,gene_family,
SPAG5,CEP131,gene_family,
SPAG5,CEP170,gene_family,
SPAG5,CFAP263,gene_family,
SPAG5,CSPP1,gene_family,
SPAG5,CSTPP1,gene_family,
SPAG5,DISC1,gene_family,
SPICE1,SSX2IP,gene_family,
SPICE1,TEX9,gene_family,
SPICE1,TRAF3IP3,gene_family,
SPICE1,CCP110,gene_family,
SPICE1,CDK5RAP2,gene_family,
SPICE1,CEP20,gene_family,
SPICE1,CEP43,gene_family,
SPICE1,CEP55,gene_family,
SPICE1,CEP63,gene_family,
SPICE1,CEP72,gene_family,
SPICE1,CEP78,gene_family,
SPICE1,CEP89,gene_family,
SPICE1,CEP126,gene_family,
SPICE1,CEP131,gene_family,
SPICE1,CEP170,gene_family,
SPICE1,CFAP263,gene_family,
SPICE1,CSPP1,gene_family,
SPICE1,CSTPP1,gene_family,
SPICE1,DISC1,gene_family,
SSX2IP,TEX9,gene_family,
SSX2IP,TRAF3IP3,gene_family,
SSX2IP,CCP110,gene_family,
SSX2IP,CDK5RAP2,gene_family,
SSX2IP,CEP20,gene_family,
SSX2IP,CEP43,gene_family,
SSX2IP,CEP55,gene_family,
SSX2IP,CEP63,gene_family,
SSX2IP,CEP72,gene_family,
SSX2IP,CEP78,gene_family,
SSX2IP,CEP89,gene_family,
SSX2IP,CEP126,gene_family,
SSX2IP,CEP131,gene_family,
SSX2IP,CEP170,gene_family,
SSX2IP,CFAP263,gene_family,
SSX2IP,CSPP1,gene_family,
SSX2IP,CSTPP1,gene_family,
SSX2IP,DISC1,gene_family,
TEX9,TRAF3IP3,gene_family,
TEX9,CCP110,gene_family,
TEX9,CDK5RAP2,gene_family,
TEX9,CEP20,gene_family,
TEX9,CEP43,gene_family,
TEX9,CEP55,gene_family,
TEX9,CEP63,gene_family,
TEX9,CEP72,gene_family,
TEX9,CEP78,gene_family,
TEX9,CEP89,gene_family,
TEX9,CEP126,gene_family,
TEX9,CEP131,gene_family,
TEX9,CEP170,gene_family,
TEX9,CFAP263,gene_family,
TEX9,CSPP1,gene_family,
TEX9,CSTPP1,gene_family,
TEX9,DISC1,gene_family,
TRAF3IP3,CCP110,gene_family,
TRAF3IP3,CDK5RAP2,gene_family,
TRAF3IP3,CEP20,gene_family,
TRAF3IP3,CEP43,gene_family,
TRAF3IP3,CEP55,gene_family,
TRAF3IP3,CEP63,gene_family,
TRAF3IP3,CEP72,gene_family,
TRAF3IP3,CEP78,gene_family,
TRAF3IP3,CEP89,gene_family,
TRAF3IP3,CEP126,gene_family,
TRAF3IP3,CEP131,gene_family,
TRAF3IP3,CEP170,gene_family,
TRAF3IP3,CFAP263,gene_family,
TRAF3IP3,CSPP1,gene_family,
TRAF3IP3,CSTPP1,gene_family,
TRAF3IP3,DISC1,gene_family,
CCP110,CDK5RAP2,gene_family,
CCP110,CEP20,gene_family,
CCP110,CEP43,gene_family,
CCP110,CEP55,gene_family,
CCP110,CEP63,gene_family,
CCP110,CEP72,gene_family,
CCP110,CEP78,gene_family,
CCP110,CEP89,gene_family,
CCP110,CEP126,gene_family,
CCP110,CEP131,gene_family,
CCP110,CEP170,gene_family,
CCP110,CFAP263,gene_family,
CCP110,CSPP1,gene_family,
CCP110,CSTPP1,gene_family,
CCP110,DISC1,gene_family,
CDK5RAP2,CEP20,gene_family,
CDK5RAP2,CEP43,gene_family,
CDK5RAP2,CEP55,gene_family,
CDK5RAP2,CEP63,gene_family,
CDK5RAP2,CEP72,gene_family,
CDK5RAP2,CEP78,gene_family,
CDK5RAP2,CEP89,gene_family,
CDK5RAP2,CEP126,gene_family,
CDK5RAP2,CEP131,gene_family,
CDK5RAP2,CEP170,gene_family,
CDK5RAP2,CFAP263,gene_family,
CDK5RAP2,CSPP1,gene_family,
CDK5RAP2,CSTPP1,gene_family,
CDK5RAP2,DISC1,gene_family,
CEP20,CEP43,gene_family,
CEP20,CEP55,gene_family,
CEP20,CEP63,gene_family,
CEP20,CEP72,gene_family,
CEP20,CEP78,gene_family,
CEP20,CEP89,gene_family,
CEP20,CEP126,gene_family,
CEP20,CEP131,gene_family,
CEP20,CEP170,gene_family,
CEP20,CFAP263,gene_family,
CEP20,CSPP1,gene_family,
CEP20,CSTPP1,gene_family,
CEP20,DISC1,gene_family,
CEP43,CEP55,gene_family,
CEP43,CEP63,gene_family,
CEP43,CEP72,gene_family,
CEP43,CEP78,gene_family,
CEP43,CEP89,gene_family,
CEP43,CEP126,gene_family,
CEP43,CEP131,gene_family,
CEP43,CEP170,gene_family,
CEP43,CFAP263,gene_family,
CEP43,CSPP1,gene_family,
CEP43,CSTPP1,gene_family,
CEP43,DISC1,gene_family,
CEP55,CEP63,gene_family,
CEP55,CEP72,gene_family,
CEP55,CEP78,gene_family,
CEP55,CEP89,gene_family,
CEP55,CEP126,gene_family,
CEP55,CEP131,gene_family,
CEP55,CEP170,gene_family,
CEP55,CFAP263,gene_family,
CEP55,CSPP1,gene_family,
CEP55,CSTPP1,gene_family,
CEP55,DISC1,gene_family,
CEP63,CEP72,gene_family,
CEP63,CEP78,gene_family,
CEP63,CEP89,gene_family,
CEP63,CEP126,gene_family,
CEP63,CEP131,gene_family,
CEP63,CEP170,gene_family,
CEP63,CFAP263,gene_family,
CEP63,CSPP1,gene_family,
CEP63,CSTPP1,gene_family,
CEP63,DISC1,gene_family,
CEP72,CEP78,gene_family,
CEP72,CEP89,gene_family,
CEP72,CEP126,gene_family,
CEP72,CEP131,gene_family,
CEP72,CEP170,gene_family,
CEP72,CFAP263,gene_family,
CEP72,CSPP1,gene_family,
CEP72,CSTPP1,gene_family,
CEP72,DISC1,gene_family,
CEP78,CEP89,gene_family,
CEP78,CEP126,gene_family,
CEP78,CEP131,gene_family,
CEP78,CEP170,gene_family,
CEP78,CFAP263,gene_family,
CEP78,CSPP1,gene_family,
CEP78,CSTPP1,gene_family,
CEP78,DISC1,gene_family,
CEP89,CEP126,gene_family,
CEP89,CEP131,gene_family,
CEP89,CEP170,gene_family,
CEP89,CFAP263,gene_family,
CEP89,CSPP1,gene_family,
CEP89,CSTPP1,gene_family,
CEP89,DISC1,gene_family,
CEP126,CEP131,gene_family,
CEP126,CEP170,gene_family,
CEP126,CFAP263,gene_family,
CEP126,CSPP1,gene_family,
CEP126,CSTPP1,gene_family,
CEP126,DISC1,gene_family,
CEP131,CEP170,gene_family,
CEP131,CFAP263,gene_family,
CEP131,CSPP1,gene_family,
CEP131,CSTPP1,gene_family,
CEP131,DISC1,gene_family,
CEP170,CFAP263,gene_family,
CEP170,CSPP1,gene_family,
CEP170,CSTPP1,gene_family,
CEP170,DISC1,gene_family,
CFAP263,CSPP1,gene_family,
CFAP263,CSTPP1,gene_family,
CFAP263,DISC1,gene_family,
CSPP1,CSTPP1,gene_family,
CSPP1,DISC1,gene_family,
CSTPP1,DISC1,gene_family,
DLX1,DLX2,gene_family,
DLX1,DLX3,gene_family,
DLX1,DLX4,gene_family,
DLX1,DLX5,gene_family,
DLX1,DLX6,gene_family,
DLX2,DLX3,gene_family,
DLX2,DLX4,gene_family,
DLX2,DLX5,gene_family,
DLX2,DLX6,gene_family,
DLX3,DLX4,gene_family,
DLX3,DLX5,gene_family,
DLX3,DLX6,gene_family,
DLX4,DLX5,gene_family,
DLX4,DLX6,gene_family,
DLX5,DLX6,gene_family,
FITM1,FITM2,gene_family,
DFFA,DFFB,gene_family,
JDP2,ATF3,gene_family,
ATF6,ATF6B,gene_family,
TM4SF1,TM4SF4,gene_family,
TM4SF1,TM4SF5,gene_family,
TM4SF1,TM4SF18,gene_family,
TM4SF1,TM4SF19,gene_family,
TM4SF1,TM4SF20,gene_family,
TM4SF4,TM4SF5,gene_family,
TM4SF4,TM4SF18,gene_family,
TM4SF4,TM4SF19,gene_family,
TM4SF4,TM4SF20,gene_family,
TM4SF5,TM4SF18,gene_family,
TM4SF5,TM4SF19,gene_family,
TM4SF5,TM4SF20,gene_family,
TM4SF18,TM4SF19,gene_family,
TM4SF18,TM4SF20,gene_family,
TM4SF19,TM4SF20,gene_family,
RAB1B,RAB30,gene_family,
RASEF,CRACR2A,gene_family,
HRAS,KRAS,gene_family,
HRAS,MRAS,gene_family,
HRAS,NKIRAS1,gene_family,
HRAS,NKIRAS2,gene_family,
HRAS,NRAS,gene_family,
HRAS,RALA,gene_family,
HRAS,RALB,gene_family,
HRAS,RAP1A,gene_family,
HRAS,RAP1B,gene_family,
HRAS,RAP2A,gene_family,
HRAS,RAP2B,gene_family,
HRAS,RAP2C,gene_family,
HRAS,RASD2,gene_family,
HRAS,RASL10A,gene_family,
HRAS,RASL10B,gene_family,
HRAS,RASL11A,gene_family,
HRAS,RASL11B,gene_family,
HRAS,RASL12,gene_family,
HRAS,RERG,gene_family,
HRAS,RERGL,gene_family,
HRAS,RHEB,gene_family,
HRAS,RHEBL1,gene_family,
HRAS,RIT1,gene_family,
HRAS,RIT2,gene_family,
HRAS,RRAS,gene_family,
HRAS,RRAS2,gene_family,
HRAS,DIRAS1,gene_family,
HRAS,DIRAS2,gene_family,
HRAS,DIRAS3,gene_family,
HRAS,ERAS,gene_family,
KRAS,MRAS,gene_family,
KRAS,NKIRAS1,gene_family,
KRAS,NKIRAS2,gene_family,
KRAS,NRAS,gene_family,
KRAS,RALA,gene_family,
KRAS,RALB,gene_family,
KRAS,RAP1A,gene_family,
KRAS,RAP1B,gene_family,
KRAS,RAP2A,gene_family,
KRAS,RAP2B,gene_family,
KRAS,RAP2C,gene_family,
KRAS,RASD2,gene_family,
KRAS,RASL10A,gene_family,
KRAS,RASL10B,gene_family,
KRAS,RASL11A,gene_family,
KRAS,RASL11B,gene_family,
KRAS,RASL12,gene_family,
KRAS,RERG,gene_family,
KRAS,RERGL,gene_family,
KRAS,RHEB,gene_family,
KRAS,RHEBL1,gene_family,
KRAS,RIT1,gene_family,
KRAS,RIT2,gene_family,
KRAS,RRAS,gene_family,
KRAS,RRAS2,gene_family,
KRAS,DIRAS1,gene_family,
KRAS,DIRAS2,gene_family,
KRAS,DIRAS3,gene_family,
KRAS,ERAS,gene_family,
MRAS,NKIRAS1,gene_family,
MRAS,NKIRAS2,gene_family,
MRAS,NRAS,gene_family,
MRAS,RALA,gene_family,
MRAS,RALB,gene_family,
MRAS,RAP1A,gene_family,
MRAS,RAP1B,gene_family,
MRAS,RAP2A,gene_family,
MRAS,RAP2B,gene_family,
MRAS,RAP2C,gene_family,
MRAS,RASD2,gene_family,
MRAS,RASL10A,gene_family,
MRAS,RASL10B,gene_family,
MRAS,RASL11A,gene_family,
MRAS,RASL11B,gene_family,
MRAS,RASL12,gene_family,
MRAS,RERG,gene_family,
MRAS,RERGL,gene_family,
MRAS,RHEB,gene_family,
MRAS,RHEBL1,gene_family,
MRAS,RIT1,gene_family,
MRAS,RIT2,gene_family,
MRAS,RRAS,gene_family,
MRAS,RRAS2,gene_family,
MRAS,DIRAS1,gene_family,
MRAS,DIRAS2,gene_family,
MRAS,DIRAS3,gene_family,
MRAS,ERAS,gene_family,
NKIRAS1,NKIRAS2,gene_family,
NKIRAS1,NRAS,gene_family,
NKIRAS1,RALA,gene_family,
NKIRAS1,RALB,gene_family,
NKIRAS1,RAP1A,gene_family,
NKIRAS1,RAP1B,gene_family,
NKIRAS1,RAP2A,gene_family,
NKIRAS1,RAP2B,gene_family,
NKIRAS1,RAP2C,gene_family,
NKIRAS1,RASD2,gene_family,
NKIRAS1,RASL10A,gene_family,
NKIRAS1,RASL10B,gene_family,
NKIRAS1,RASL11A,gene_family,
NKIRAS1,RASL11B,gene_family,
NKIRAS1,RASL12,gene_family,
NKIRAS1,RERG,gene_family,
NKIRAS1,RERGL,gene_family,
NKIRAS1,RHEB,gene_family,
NKIRAS1,RHEBL1,gene_family,
NKIRAS1,RIT1,gene_family,
NKIRAS1,RIT2,gene_family,
NKIRAS1,RRAS,gene_family,
NKIRAS1,RRAS2,gene_family,
NKIRAS1,DIRAS1,gene_family,
NKIRAS1,DIRAS2,gene_family,
NKIRAS1,DIRAS3,gene_family,
NKIRAS1,ERAS,gene_family,
NKIRAS2,NRAS,gene_family,
NKIRAS2,RALA,gene_family,
NKIRAS2,RALB,gene_family,
NKIRAS2,RAP1A,gene_family,
NKIRAS2,RAP1B,gene_family,
NKIRAS2,RAP2A,gene_family,
NKIRAS2,RAP2B,gene_family,
NKIRAS2,RAP2C,gene_family,
NKIRAS2,RASD2,gene_family,
NKIRAS2,RASL10A,gene_family,
NKIRAS2,RASL10B,gene_family,
NKIRAS2,RASL11A,gene_family,
NKIRAS2,RASL11B,gene_family,
NKIRAS2,RASL12,gene_family,
NKIRAS2,RERG,gene_family,
NKIRAS2,RERGL,gene_family,
NKIRAS2,RHEB,gene_family,
NKIRAS2,RHEBL1,gene_family,
NKIRAS2,RIT1,gene_family,
NKIRAS2,RIT2,gene_family,
NKIRAS2,RRAS,gene_family,
NKIRAS2,RRAS2,gene_family,
NKIRAS2,DIRAS1,gene_family,
NKIRAS2,DIRAS2,gene_family,
NKIRAS2,DIRAS3,gene_family,
NKIRAS2,ERAS,gene_family,
NRAS,RALA,gene_family,
NRAS,RALB,gene_family,
NRAS,RAP1A,gene_family,
NRAS,RAP1B,gene_family,
NRAS,RAP2A,gene_family,
NRAS,RAP2B,gene_family,
NRAS,RAP2C,gene_family,
NRAS,RASD2,gene_family,
NRAS,RASL10A,gene_family,
NRAS,RASL10B,gene_family,
NRAS,RASL11A,gene_family,
NRAS,RASL11B,gene_family,
NRAS,RASL12,gene_family,
NRAS,RERG,gene_family,
NRAS,RERGL,gene_family,
NRAS,RHEB,gene_family,
NRAS,RHEBL1,gene_family,
NRAS,RIT1,gene_family,
NRAS,RIT2,gene_family,
NRAS,RRAS,gene_family,
NRAS,RRAS2,gene_family,
NRAS,DIRAS1,gene_family,
NRAS,DIRAS2,gene_family,
NRAS,DIRAS3,gene_family,
NRAS,ERAS,gene_family,
RALA,RALB,gene_family,
RALA,RAP1A,gene_family,
RALA,RAP1B,gene_family,
RALA,RAP2A,gene_family,
RALA,RAP2B,gene_family,
RALA,RAP2C,gene_family,
RALA,RASD2,gene_family,
RALA,RASL10A,gene_family,
RALA,RASL10B,gene_family,
RALA,RASL11A,gene_family,
RALA,RASL11B,gene_family,
RALA,RASL12,gene_family,
RALA,RERG,gene_family,
RALA,RERGL,gene_family,
RALA,RHEB,gene_family,
RALA,RHEBL1,gene_family,
RALA,RIT1,gene_family,
RALA,RIT2,gene_family,
RALA,RRAS,gene_family,
RALA,RRAS2,gene_family,
RALA,DIRAS1,gene_family,
RALA,DIRAS2,gene_family,
RALA,DIRAS3,gene_family,
RALA,ERAS,gene_family,
RALB,RAP1A,gene_family,
RALB,RAP1B,gene_family,
RALB,RAP2A,gene_family,
RALB,RAP2B,gene_family,
RALB,RAP2C,gene_family,
RALB,RASD2,gene_family,
RALB,RASL10A,gene_family,
RALB,RASL10B,gene_family,
RALB,RASL11A,gene_family,
RALB,RASL11B,gene_family,
RALB,RASL12,gene_family,
RALB,RERG,gene_family,
RALB,RERGL,gene_family,
RALB,RHEB,gene_family,
RALB,RHEBL1,gene_family,
RALB,RIT1,gene_family,
RALB,RIT2,gene_family,
RALB,RRAS,gene_family,
RALB,RRAS2,gene_family,
RALB,DIRAS1,gene_family,
RALB,DIRAS2,gene_family,
RALB,DIRAS3,gene_family,
RALB,ERAS,gene_family,
RAP1A,RAP1B,gene_family,
RAP1A,RAP2A,gene_family,
RAP1A,RAP2B,gene_family,
RAP1A,RAP2C,gene_family,
RAP1A,RASD2,gene_family,
RAP1A,RASL10A,gene_family,
RAP1A,RASL10B,gene_family,
RAP1A,RASL11A,gene_family,
RAP1A,RASL11B,gene_family,
RAP1A,RASL12,gene_family,
RAP1A,RERG,gene_family,
RAP1A,RERGL,gene_family,
RAP1A,RHEB,gene_family,
RAP1A,RHEBL1,gene_family,
RAP1A,RIT1,gene_family,
RAP1A,RIT2,gene_family,
RAP1A,RRAS,gene_family,
RAP1A,RRAS2,gene_family,
RAP1A,DIRAS1,gene_family,
RAP1A,DIRAS2,gene_family,
RAP1A,DIRAS3,gene_family,
RAP1A,ERAS,gene_family,
RAP1B,RAP2A,gene_family,
RAP1B,RAP2B,gene_family,
RAP1B,RAP2C,gene_family,
RAP1B,RASD2,gene_family,
RAP1B,RASL10A,gene_family,
RAP1B,RASL10B,gene_family,
RAP1B,RASL11A,gene_family,
RAP1B,RASL11B,gene_family,
RAP1B,RASL12,gene_family,
RAP1B,RERG,gene_family,
RAP1B,RERGL,gene_family,
RAP1B,RHEB,gene_family,
RAP1B,RHEBL1,gene_family,
RAP1B,RIT1,gene_family,
RAP1B,RIT2,gene_family,
RAP1B,RRAS,gene_family,
RAP1B,RRAS2,gene_family,
RAP1B,DIRAS1,gene_family,
RAP1B,DIRAS2,gene_family,
RAP1B,DIRAS3,gene_family,
RAP1B,ERAS,gene_family,
RAP2A,RAP2B,gene_family,
RAP2A,RAP2C,gene_family,
RAP2A,RASD2,gene_family,
RAP2A,RASL10A,gene_family,
RAP2A,RASL10B,gene_family,
RAP2A,RASL11A,gene_family,
RAP2A,RASL11B,gene_family,
RAP2A,RASL12,gene_family,
RAP2A,RERG,gene_family,
RAP2A,RERGL,gene_family,
RAP2A,RHEB,gene_family,
RAP2A,RHEBL1,gene_family,
RAP2A,RIT1,gene_family,
RAP2A,RIT2,gene_family,
RAP2A,RRAS,gene_family,
RAP2A,RRAS2,gene_family,
RAP2A,DIRAS1,gene_family,
RAP2A,DIRAS2,gene_family,
RAP2A,DIRAS3,gene_family,
RAP2A,ERAS,gene_family,
RAP2B,RAP2C,gene_family,
RAP2B,RASD2,gene_family,
RAP2B,RASL10A,gene_family,
RAP2B,RASL10B,gene_family,
RAP2B,RASL11A,gene_family,
RAP2B,RASL11B,gene_family,
RAP2B,RASL12,gene_family,
RAP2B,RERG,gene_family,
RAP2B,RERGL,gene_family,
RAP2B,RHEB,gene_family,
RAP2B,RHEBL1,gene_family,
RAP2B,RIT1,gene_family,
RAP2B,RIT2,gene_family,
RAP2B,RRAS,gene_family,
RAP2B,RRAS2,gene_family,
RAP2B,DIRAS1,gene_family,
RAP2B,DIRAS2,gene_family,
RAP2B,DIRAS3,gene_family,
RAP2B,ERAS,gene_family,
RAP2C,RASD2,gene_family,
RAP2C,RASL10A,gene_family,
RAP2C,RASL10B,gene_family,
RAP2C,RASL11A,gene_family,
RAP2C,RASL11B,gene_family,
RAP2C,RASL12,gene_family,
RAP2C,RERG,gene_family,
RAP2C,RERGL,gene_family,
RAP2C,RHEB,gene_family,
RAP2C,RHEBL1,gene_family,
RAP2C,RIT1,gene_family,
RAP2C,RIT2,gene_family,
RAP2C,RRAS,gene_family,
RAP2C,RRAS2,gene_family,
RAP2C,DIRAS1,gene_family,
RAP2C,DIRAS2,gene_family,
RAP2C,DIRAS3,gene_family,
RAP2C,ERAS,gene_family,
RASD2,RASL10A,gene_family,
RASD2,RASL10B,gene_family,
RASD2,RASL11A,gene_family,
RASD2,RASL11B,gene_family,
RASD2,RASL12,gene_family,
RASD2,RERG,gene_family,
RASD2,RERGL,gene_family,
RASD2,RHEB,gene_family,
RASD2,RHEBL1,gene_family,
RASD2,RIT1,gene_family,
RASD2,RIT2,gene_family,
RASD2,RRAS,gene_family,
RASD2,RRAS2,gene_family,
RASD2,DIRAS1,gene_family,
RASD2,DIRAS2,gene_family,
RASD2,DIRAS3,gene_family,
RASD2,ERAS,gene_family,
RASL10A,RASL10B,gene_family,
RASL10A,RASL11A,gene_family,
RASL10A,RASL11B,gene_family,
RASL10A,RASL12,gene_family,
RASL10A,RERG,gene_family,
RASL10A,RERGL,gene_family,
RASL10A,RHEB,gene_family,
RASL10A,RHEBL1,gene_family,
RASL10A,RIT1,gene_family,
RASL10A,RIT2,gene_family,
RASL10A,RRAS,gene_family,
RASL10A,RRAS2,gene_family,
RASL10A,DIRAS1,gene_family,
RASL10A,DIRAS2,gene_family,
RASL10A,DIRAS3,gene_family,
RASL10A,ERAS,gene_family,
RASL10B,RASL11A,gene_family,
RASL10B,RASL11B,gene_family,
RASL10B,RASL12,gene_family,
RASL10B,RERG,gene_family,
RASL10B,RERGL,gene_family,
RASL10B,RHEB,gene_family,
RASL10B,RHEBL1,gene_family,
RASL10B,RIT1,gene_family,
RASL10B,RIT2,gene_family,
RASL10B,RRAS,gene_family,
RASL10B,RRAS2,gene_family,
RASL10B,DIRAS1,gene_family,
RASL10B,DIRAS2,gene_family,
RASL10B,DIRAS3,gene_family,
RASL10B,ERAS,gene_family,
RASL11A,RASL11B,gene_family,
RASL11A,RASL12,gene_family,
RASL11A,RERG,gene_family,
RASL11A,RERGL,gene_family,
RASL11A,RHEB,gene_family,
RASL11A,RHEBL1,gene_family,
RASL11A,RIT1,gene_family,
RASL11A,RIT2,gene_family,
RASL11A,RRAS,gene_family,
RASL11A,RRAS2,gene_family,
RASL11A,DIRAS1,gene_family,
RASL11A,DIRAS2,gene_family,
RASL11A,DIRAS3,gene_family,
RASL11A,ERAS,gene_family,
RASL11B,RASL12,gene_family,
RASL11B,RERG,gene_family,
RASL11B,RERGL,gene_family,
RASL11B,RHEB,gene_family,
RASL11B,RHEBL1,gene_family,
RASL11B,RIT1,gene_family,
RASL11B,RIT2,gene_family,
RASL11B,RRAS,gene_family,
RASL11B,RRAS2,gene_family,
RASL11B,DIRAS1,gene_family,
RASL11B,DIRAS2,gene_family,
RASL11B,DIRAS3,gene_family,
RASL11B,ERAS,gene_family,
RASL12,RERG,gene_family,
RASL12,RERGL,gene_family,
RASL12,RHEB,gene_family,
RASL12,RHEBL1,gene_family,
RASL12,RIT1,gene_family,
RASL12,RIT2,gene_family,
RASL12,RRAS,gene_family,
RASL12,RRAS2,gene_family,
RASL12,DIRAS1,gene_family,
RASL12,DIRAS2,gene_family,
RASL12,DIRAS3,gene_family,
RASL12,ERAS,gene_family,
RERG,RERGL,gene_family,
RERG,RHEB,gene_family,
RERG,RHEBL1,gene_family,
RERG,RIT1,gene_family,
RERG,RIT2,gene_family,
RERG,RRAS,gene_family,
RERG,RRAS2,gene_family,
RERG,DIRAS1,gene_family,
RERG,DIRAS2,gene_family,
RERG,DIRAS3,gene_family,
RERG,ERAS,gene_family,
RERGL,RHEB,gene_family,
RERGL,RHEBL1,gene_family,
RERGL,RIT1,gene_family,
RERGL,RIT2,gene_family,
RERGL,RRAS,gene_family,
RERGL,RRAS2,gene_family,
RERGL,DIRAS1,gene_family,
RERGL,DIRAS2,gene_family,
RERGL,DIRAS3,gene_family,
RERGL,ERAS,gene_family,
RHEB,RHEBL1,gene_family,
RHEB,RIT1,gene_family,
RHEB,RIT2,gene_family,
RHEB,RRAS,gene_family,
RHEB,RRAS2,gene_family,
RHEB,DIRAS1,gene_family,
RHEB,DIRAS2,gene_family,
RHEB,DIRAS3,gene_family,
RHEB,ERAS,gene_family,
RHEBL1,RIT1,gene_family,
RHEBL1,RIT2,gene_family,
RHEBL1,RRAS,gene_family,
RHEBL1,RRAS2,gene_family,
RHEBL1,DIRAS1,gene_family,
RHEBL1,DIRAS2,gene_family,
RHEBL1,DIRAS3,gene_family,
RHEBL1,ERAS,gene_family,
RIT1,RIT2,gene_family,
RIT1,RRAS,gene_family,
RIT1,RRAS2,gene_family,
RIT1,DIRAS1,gene_family,
RIT1,DIRAS2,gene_family,
RIT1,DIRAS3,gene_family,
RIT1,ERAS,gene_family,
RIT2,RRAS,gene_family,
RIT2,RRAS2,gene_family,
RIT2,DIRAS1,gene_family,
RIT2,DIRAS2,gene_family,
RIT2,DIRAS3,gene_family,
RIT2,ERAS,gene_family,
RRAS,RRAS2,gene_family,
RRAS,DIRAS1,gene_family,
RRAS,DIRAS2,gene_family,
RRAS,DIRAS3,gene_family,
RRAS,ERAS,gene_family,
RRAS2,DIRAS1,gene_family,
RRAS2,DIRAS2,gene_family,
RRAS2,DIRAS3,gene_family,
RRAS2,ERAS,gene_family,
DIRAS1,DIRAS2,gene_family,
DIRAS1,DIRAS3,gene_family,
DIRAS1,ERAS,gene_family,
DIRAS2,DIRAS3,gene_family,
DIRAS2,ERAS,gene_family,
DIRAS3,ERAS,gene_family,
ARPC2,ARPC3,gene_family,
ARPC2,ARPC4,gene_family,
ARPC2,ARPC5,gene_family,
ARPC2,ARPC5L,gene_family,
ARPC3,ARPC4,gene_family,
ARPC3,ARPC5,gene_family,
ARPC3,ARPC5L,gene_family,
ARPC4,ARPC5,gene_family,
ARPC4,ARPC5L,gene_family,
ARPC5,ARPC5L,gene_family,
RHOA,RHOB,gene_family,
RHOA,RHOC,gene_family,
RHOA,RHOD,gene_family,
RHOA,RHOF,gene_family,
